,cluster
54086,2
216268,2
172889,2
53516,2
137645,5
229341,2
12584,2
159627,2
201793,2
160717,2
19866,2
80646,3
176556,2
252083,2
112140,6
20259,2
160747,2
184923,2
156808,2
17710,1
148342,2
81833,6
176687,1
195376,2
167309,1
16303,2
187560,0
25205,2
225053,2
143621,2
55564,2
240919,2
74688,2
148492,2
113725,2
112736,2
15431,2
18895,1
71847,2
6515,2
62038,2
17035,5
206735,0
151965,2
159596,2
207576,5
212958,6
249448,2
76446,4
80317,6
84480,2
8580,6
124308,2
81024,2
107888,2
18648,2
133864,2
215360,2
227168,2
240602,2
193003,2
7710,2
242511,2
101620,2
188540,2
231727,2
125080,1
207987,3
212925,2
19927,2
225912,6
83627,2
38053,3
174718,2
200043,2
247768,2
125175,3
226834,2
34059,2
23428,2
83338,2
139840,2
101755,3
77085,2
116822,2
228204,2
185777,2
40640,2
89790,2
223306,2
90150,2
231685,0
143849,2
28014,2
232770,2
195465,2
49507,2
216294,2
102679,2
147323,6
110813,2
55789,6
228420,1
107722,3
54219,2
160030,2
118214,2
187807,2
138188,0
147943,2
158468,2
209110,2
7039,2
247031,2
152462,5
93819,2
81161,6
141905,2
164274,2
180426,6
225347,2
12495,2
154965,2
120792,2
228054,2
156289,2
113765,2
157867,6
104117,3
29734,2
39002,3
108436,2
144968,1
114352,6
24980,2
206409,2
193824,2
197449,2
217748,1
82192,2
59837,2
71285,2
76461,2
159567,2
23716,3
150116,2
124491,2
184566,7
44111,2
34233,3
104097,2
130791,2
125792,2
128711,2
160002,2
36219,2
67728,2
2897,1
90283,5
81270,2
189744,2
112882,6
43625,1
245440,6
185270,2
84381,2
87557,2
118256,2
225003,2
10387,2
182417,2
148963,2
89791,6
251055,2
202695,2
190785,2
28174,2
35658,2
27423,5
7151,6
9593,2
230966,2
108008,2
193540,2
60716,2
136905,2
236296,2
35625,2
225802,2
105023,2
98279,2
67293,2
241314,1
158203,3
154501,2
220374,2
194029,5
30312,2
196962,2
35469,2
228021,6
171994,1
61333,2
21193,2
49911,2
127831,2
179434,2
26398,5
77371,2
133009,7
51189,2
73399,5
178939,2
92045,2
9355,6
139016,2
79296,1
233155,6
45507,2
37194,2
56509,2
249787,6
104703,5
142367,6
174986,2
233657,2
110617,5
133923,6
4837,6
234098,2
184378,1
216519,2
226557,2
165715,2
75216,2
167274,1
32410,2
168722,2
127054,2
227325,2
107584,3
220304,2
181198,2
245208,2
42189,3
32971,2
237282,2
224741,2
238953,2
159883,2
53101,2
166817,5
156459,6
46213,2
54476,2
114034,2
191888,2
199238,2
60845,3
225575,2
196396,2
230008,2
185872,2
207679,1
94748,6
14354,2
188003,2
177244,1
12470,6
208577,2
232187,2
81860,2
158384,2
101732,5
176400,2
43462,2
64152,2
31064,2
90408,2
240424,2
128698,2
199361,2
147122,2
109611,2
172026,3
236043,2
42014,2
205341,2
159830,2
229057,5
154526,6
62284,2
90610,2
105572,3
242416,6
231166,2
71773,0
199945,6
194424,2
135943,2
128921,2
180570,2
140343,2
137670,0
44381,2
200093,2
233521,2
141523,2
188554,2
227176,5
173406,2
197878,3
52446,2
214143,2
236310,2
237046,5
175784,1
5623,6
109526,2
9170,2
102111,2
232213,6
80885,2
10862,2
17201,2
131262,3
7548,2
151143,2
74672,2
2152,6
13683,2
94918,2
27896,2
233177,0
52660,2
66629,2
26711,5
238500,2
92293,6
55504,2
52678,2
87063,2
230453,2
128449,2
169335,2
80892,2
66499,2
21160,2
152545,2
252051,2
162156,2
222142,5
62390,2
94286,2
32542,2
153816,2
223203,2
100254,6
66730,6
179171,2
36961,2
78722,2
115813,0
21900,2
12290,5
237346,2
201550,2
75366,2
151211,5
87148,2
44320,2
36552,2
251458,6
84249,6
132087,2
234824,2
68565,2
25755,1
253166,2
151086,7
20104,6
178654,3
64743,2
21302,0
180986,2
14874,2
69933,2
11760,2
62525,2
138664,4
200862,0
237461,0
199463,6
214517,2
51292,2
163897,5
150824,2
18061,2
240932,6
36673,2
239655,2
229977,6
149351,2
4542,4
183371,1
5880,2
205291,5
68076,2
64900,2
239666,3
11672,0
250951,6
50969,2
127425,2
143387,2
52332,2
163138,5
65227,2
137381,2
157579,2
37930,0
231555,2
214201,2
114348,0
72972,6
248424,2
184012,2
198092,2
48820,2
252450,2
48258,2
183380,2
74521,2
229016,2
141071,2
120149,2
129695,2
203578,2
172338,2
22769,2
63635,2
180327,2
237827,2
114065,2
121304,6
13201,3
75875,2
161910,2
173475,2
145535,2
181854,2
196008,2
147306,3
189448,2
37436,2
3756,2
110551,2
112417,2
26777,2
10556,2
50318,2
118526,2
101105,2
85866,2
69648,2
244059,2
199999,2
76475,2
159024,2
65464,2
7810,2
232290,2
4592,1
125010,2
208088,6
173416,6
102112,2
151094,2
174994,2
183421,2
161240,2
143495,2
229258,1
125124,0
29663,2
122065,6
50378,3
240231,6
68823,1
35166,2
151161,2
165629,2
188345,2
21451,2
149313,2
214270,2
172246,6
188619,2
118681,2
232211,2
90305,6
75581,3
167743,5
40602,6
167659,4
129339,2
73265,2
83694,2
13960,3
152480,1
118396,6
167524,2
165046,1
113695,2
103694,2
62895,2
18370,2
118390,2
27487,2
225103,2
118426,5
173565,2
113534,5
55014,4
168487,2
135510,5
71268,2
83438,3
49821,2
239775,2
231360,2
204677,2
133175,6
162306,2
99898,2
225708,2
253539,2
205748,5
2789,1
55062,0
199515,2
213127,2
70286,6
211644,5
169420,2
144317,2
150913,6
60520,2
206005,5
46351,2
79619,1
158606,2
197854,2
219091,3
184803,2
11818,2
109764,2
76877,2
133451,2
31549,2
189866,2
60532,2
124484,2
65107,3
5476,1
81918,2
52265,2
162144,5
2469,1
168279,2
192756,6
8129,0
29306,3
77555,4
132287,2
35008,6
135844,2
243118,2
51749,6
89120,2
210185,2
63297,3
225816,2
161477,2
124047,2
184838,2
53730,2
139183,2
130732,1
159336,2
9142,5
124922,1
118226,2
76764,1
71498,2
173221,2
113905,2
30148,2
100390,6
91112,2
29457,2
202530,2
124215,2
123638,2
148982,2
212218,2
198504,2
189602,2
76887,2
19363,5
231953,5
144567,6
197637,2
223355,2
56436,2
23213,2
91950,2
240013,2
113859,2
228509,3
153856,2
87119,2
120989,2
5258,1
9331,2
137965,2
234379,2
202371,2
137210,2
194210,2
219201,3
21046,2
227601,6
118695,2
102308,2
157996,2
86200,2
185863,2
196739,6
148165,2
112195,6
244307,2
65181,2
106734,6
234416,6
65696,5
236933,2
196068,2
18447,2
99473,1
179038,2
172018,2
21325,6
223573,2
244549,6
2308,2
167024,2
242171,2
93579,2
25572,2
147640,2
33872,2
208382,6
131540,2
214182,2
13461,6
168332,6
69278,2
233004,2
69163,2
217056,2
224383,2
209328,2
101379,2
15323,6
3199,2
70566,3
248747,5
108133,2
149776,2
241734,2
239674,6
216690,2
15539,2
4998,2
107225,5
23356,6
149683,2
138220,3
98949,2
55807,6
179065,2
182698,2
211977,2
35102,2
13335,2
104423,2
66428,2
244703,2
245840,0
245262,2
32619,2
236261,6
113332,2
60083,2
164249,2
49856,2
32685,2
114681,2
227340,2
210762,2
122925,1
216628,2
78704,2
130800,2
47168,2
158967,2
77701,2
106088,2
69494,2
159552,2
164575,6
156305,3
396,6
1086,2
189885,2
57916,2
73244,2
236624,2
148181,1
2285,2
113418,2
1257,6
24945,2
226438,2
33148,2
137954,6
89836,2
211687,2
209815,2
41314,2
151217,2
22639,5
168620,2
124003,5
205862,6
188845,2
158174,2
199349,3
195273,2
105106,6
6107,5
231301,2
251741,5
153,5
187318,2
194863,2
171946,2
9739,2
62408,0
198544,2
241880,6
12999,2
100611,3
211318,0
50247,2
32871,2
192925,2
118140,2
179974,2
106256,2
88741,2
193659,2
174596,6
148142,2
68900,2
243835,5
86900,2
91910,2
219667,2
227624,6
92483,2
24000,2
143501,2
170129,2
111415,2
217432,2
118748,2
86262,2
23762,2
203063,6
83794,2
155404,2
173976,2
82709,2
125509,2
14846,1
151494,2
192411,2
86288,0
17960,2
236063,2
61162,2
31892,2
158155,2
233128,2
8375,2
75830,2
30302,1
64030,2
63281,6
128428,0
137919,2
122898,2
203286,2
223802,2
53639,2
228819,0
159369,3
128727,2
230003,2
194546,2
140767,2
96293,3
81243,2
192073,6
214527,2
171214,2
245579,2
136524,2
180471,2
200311,2
109653,0
233377,2
63753,2
211966,2
13602,2
24910,2
223586,2
27973,0
126700,3
62225,2
106279,2
53215,2
99956,6
224416,6
57432,5
246658,2
241218,2
82555,2
239975,2
37414,2
175033,2
3786,5
76650,2
157101,2
173793,2
225992,2
34080,2
23051,1
208032,5
79655,2
92408,2
165574,2
130245,2
96391,2
147959,5
107570,2
163736,5
181933,5
24273,2
118227,5
216750,5
81360,2
81437,6
110382,2
89263,2
199664,6
190511,2
187758,2
88727,2
240996,2
177340,2
54685,2
34427,2
161045,6
38114,2
135524,3
120273,6
74784,2
130687,3
179433,6
181804,2
151206,2
63788,2
60160,2
60410,6
152652,2
67609,0
26851,2
115280,2
110336,2
205084,3
237182,2
246038,2
142133,2
230839,2
66787,2
6612,2
102030,2
115563,1
182470,2
68912,2
138605,2
195827,5
157756,2
115587,2
84553,3
50680,2
133025,3
173336,2
139587,2
192221,2
209743,1
101886,2
175509,2
251064,2
29019,2
49205,6
45639,2
21729,6
13554,2
47034,6
131745,2
68747,5
150874,2
118673,2
124919,2
37893,6
30851,0
89282,1
34000,2
65343,2
121867,6
1853,2
216740,2
237486,3
184398,2
52525,2
108106,2
245277,2
156988,6
68699,2
125848,1
192334,6
41819,2
9955,2
317,3
55490,2
190706,2
248155,2
108873,5
87738,2
166594,5
201002,2
65839,0
229986,2
176294,2
11969,2
38316,2
71228,2
171454,2
180244,2
128952,2
94054,6
83918,2
163433,2
120006,2
222439,2
30186,2
177982,5
18276,2
204263,3
248671,6
169845,2
161418,2
168918,2
58438,2
69215,2
19157,2
44184,1
122353,5
173720,2
92752,2
82887,2
212441,0
195446,2
12714,2
192125,6
176135,2
187535,2
18453,6
6978,2
109994,2
96864,2
22720,2
105362,6
67944,2
42992,6
97342,6
80000,3
51902,2
5163,2
8419,2
94464,2
167161,4
140882,2
213234,1
250336,2
108804,3
227527,4
155160,2
10772,2
19183,2
34252,2
68114,2
207879,2
120435,2
115526,2
34842,6
27593,2
156122,2
98141,2
216263,1
89648,2
149299,5
76366,0
221108,2
98685,2
79021,2
190163,2
206487,1
41106,1
162885,2
95138,2
186250,2
239785,2
57360,5
95232,2
94039,2
23177,2
132016,2
157463,2
207941,3
168492,6
140379,2
12380,5
125699,6
224927,2
242734,6
156899,2
232669,2
54029,6
215846,4
29409,2
53951,2
253204,2
138314,2
215371,2
201818,2
204597,2
172667,2
12624,2
120579,2
123009,5
21352,2
250718,6
63873,2
230879,2
107134,2
183864,6
66723,2
4150,6
14038,2
252784,2
34022,2
24598,2
41033,2
146023,2
63041,2
47651,2
26856,5
179137,2
207191,2
85123,2
136800,2
205589,2
65790,0
159091,2
110793,3
222610,2
199886,2
118324,6
195197,2
88690,2
221367,2
116685,2
89040,6
25717,5
123944,6
46898,3
248864,2
138614,2
7919,2
7018,2
181916,2
23118,2
238726,2
179861,3
141944,2
235982,2
179195,2
59349,2
77742,2
202638,2
193873,2
115830,2
110957,2
170899,2
222996,2
140250,2
208814,1
40263,2
188650,2
217885,2
100291,6
141294,2
179467,2
190452,2
201705,2
144811,2
149898,2
224387,6
137403,2
153479,2
210336,2
134231,2
225631,6
79052,3
165703,2
175754,5
179986,5
151168,2
197834,1
164466,2
209749,6
250217,3
220685,6
165176,1
137420,2
200226,6
227545,2
146788,2
138409,2
210912,2
15941,2
54949,6
230406,6
51211,2
117839,2
49467,2
125377,2
16436,5
220695,2
195119,2
30946,2
199887,2
10052,2
237866,2
244152,3
107639,2
28089,2
241676,6
207856,3
161731,2
14617,6
82445,5
45897,2
123478,2
1342,6
140,1
224225,2
240358,2
111379,2
46088,2
48911,2
16206,2
61880,2
148035,2
99719,1
228739,2
217074,6
151006,6
91318,2
59772,2
175432,2
209204,2
98195,2
248064,6
221784,2
162254,2
111484,2
156912,2
75198,6
7449,2
8208,2
75436,2
102141,6
239734,2
150582,2
192684,2
152584,1
253620,5
184122,2
210410,2
140831,2
77864,2
98932,2
114884,2
91059,5
229477,1
142927,1
159313,2
130341,2
190506,0
186639,6
231000,6
165905,2
223780,2
79226,2
209211,6
231424,2
63815,2
20922,2
115131,2
47636,1
121229,3
215122,2
105870,5
98798,2
102303,2
157483,1
32778,2
136993,2
31996,2
203292,2
169827,2
207678,5
105311,2
122890,2
63005,2
231591,2
171424,2
253441,2
27877,2
78675,1
14056,2
75036,2
134248,2
2108,2
250388,2
241335,2
66630,2
249002,2
248655,2
116178,2
169716,2
214504,2
235541,2
206077,5
10010,2
7798,0
12610,2
174486,0
145266,6
207787,2
70247,2
26611,2
67861,2
124152,5
195431,2
131390,2
147422,2
154830,2
123661,2
121905,2
126908,2
211961,2
95114,2
162000,2
105432,2
24827,2
183280,2
47788,1
196210,5
104488,2
22399,2
54797,2
131901,1
52375,2
15070,2
223500,2
70568,2
164086,2
213072,2
43721,5
103377,2
186577,4
163439,2
110783,2
195704,2
252320,6
127647,6
32782,2
173285,2
10192,6
176436,2
4290,2
63626,6
176831,2
187212,1
8808,2
29352,2
125516,2
37033,6
16585,2
143668,2
245431,2
220608,2
46666,0
104331,5
248342,2
66012,2
6411,2
234609,6
106684,6
165688,3
194037,2
145274,2
120418,6
170934,2
131833,2
132692,2
97040,2
36668,2
237219,5
138511,2
253075,2
217247,5
98645,2
83088,2
93927,2
29871,0
144997,2
236904,2
222351,6
64874,2
170455,2
141456,2
227230,2
180489,2
65133,2
88502,2
231809,2
36308,2
91355,2
204350,2
219850,2
121035,6
234842,2
239696,3
233566,2
113603,2
72481,2
190345,2
99361,1
229249,2
146125,2
186237,3
154533,2
32694,2
214281,2
82126,2
99191,2
158309,5
9339,2
104357,2
168512,2
40360,2
252296,2
94596,2
243061,2
80801,2
125907,2
57119,3
77065,2
134680,2
187276,2
60895,2
94662,2
173857,2
117524,2
9225,0
119768,2
70570,2
1282,2
253110,2
244393,2
11181,2
131788,2
230789,3
98479,2
167420,2
174677,5
223319,2
4590,1
227105,2
34530,2
182667,2
193280,2
125201,5
99968,2
110672,2
186865,2
68063,2
27432,2
141353,2
73987,2
148880,2
9224,2
49940,2
39849,2
142037,5
1545,2
178591,2
234304,2
236071,4
150027,2
249942,2
17303,2
169698,2
142052,2
157984,6
248175,2
48040,2
55874,2
64319,6
40424,5
239058,2
97190,2
135014,4
207578,2
84378,2
114232,2
50911,2
85891,2
234528,2
240058,2
87048,3
103821,2
123129,3
195352,0
85388,2
120517,6
141305,2
231987,2
60612,2
151388,5
31751,2
140736,2
160550,2
150603,2
213318,2
191877,2
50005,3
89299,5
13027,2
13733,2
16404,2
82717,2
25890,3
115584,2
243214,2
90426,2
138154,4
203133,6
91979,2
121922,2
85614,2
250564,2
76082,6
209186,2
68173,2
182443,2
191668,2
194969,2
117060,6
135158,1
236548,2
83233,2
48015,2
82892,1
56082,2
36956,1
28443,2
215546,2
22771,2
122468,3
146868,3
111038,2
226616,2
244489,6
163974,2
88860,2
32808,2
236918,2
135118,5
71165,2
25064,5
72723,2
132551,2
96799,2
41734,3
1418,2
130830,2
123157,2
130636,2
54560,5
113802,2
237360,2
29968,2
177597,2
164826,2
66500,2
121001,2
86744,2
24125,2
172606,2
44680,2
198172,2
32098,2
102044,2
126271,5
46047,1
113262,6
241813,2
216252,2
192214,3
4719,2
237520,2
237311,2
25948,1
96674,2
204283,2
119786,1
176961,2
107337,2
71802,4
82656,2
147174,2
126707,2
106639,3
248108,2
20892,2
111272,5
45749,2
244689,6
76248,0
83060,5
38346,5
214443,2
152811,2
229575,2
90564,2
142767,2
80842,5
253665,5
1300,2
103646,2
185626,2
237916,2
206146,2
86782,0
22332,2
218304,7
143540,2
38557,2
148737,2
22691,2
168156,2
186573,2
162216,2
182378,2
103577,2
192161,2
204371,1
121071,2
109589,2
51358,1
172954,2
232354,1
202916,2
223491,0
52778,3
21681,2
139734,2
213829,5
63188,2
186572,2
58130,6
182454,2
8717,2
128297,1
252473,1
30437,6
208391,2
48752,5
194334,6
32387,3
142483,5
34786,2
218007,2
149349,2
189445,2
202071,6
8594,2
234544,2
212213,2
171768,2
113392,2
167267,2
234543,2
45738,2
74904,2
42112,2
84352,2
28273,2
240549,5
231500,6
65736,0
176483,2
209964,2
13365,3
147505,2
139005,2
243607,2
43140,2
56824,2
32481,2
30461,2
232489,2
55544,2
226607,2
195294,2
113050,6
138954,2
147495,2
245578,2
184347,2
91862,2
233997,1
70123,2
202725,6
213297,1
81701,1
41258,2
12310,0
192517,2
196404,2
175623,2
226497,2
214117,0
166892,2
212205,3
112958,2
41857,2
208616,2
4074,2
114073,2
249500,6
199456,6
87384,2
126383,1
66148,2
242764,2
5841,3
253496,6
187134,2
168239,0
203467,2
177028,2
230869,2
25515,2
107988,2
137618,2
70143,2
179308,6
211064,2
21164,2
85245,2
144927,2
21429,2
9684,2
90010,5
194185,2
81929,6
20325,2
93203,2
204057,6
109723,2
954,2
134609,5
217012,2
176419,2
78309,2
10527,2
50526,6
210483,2
222522,0
22035,5
127107,5
122010,2
51845,2
195740,2
6602,2
106087,2
184840,2
172328,5
67863,2
149105,2
73383,2
174404,2
234968,5
242247,2
32577,1
212274,2
214160,2
6658,2
112508,2
192611,2
234883,2
210788,2
27640,2
37896,2
117315,2
63545,2
11182,6
102300,2
242063,2
122418,2
110331,3
238969,2
30762,2
150198,2
15204,2
53188,2
167939,2
219890,2
8626,2
46122,5
154420,2
41682,6
78590,4
144053,2
54039,5
244948,2
219482,2
57091,3
90713,6
215339,2
58117,6
193409,2
160248,2
69528,2
107588,2
93073,2
101914,0
232980,5
176742,5
119326,2
132690,2
11762,2
39843,2
89581,6
135769,2
45561,2
90138,2
36598,5
14183,2
242525,2
138566,2
153316,2
77912,1
96675,2
105700,2
204976,2
43820,2
44949,2
113663,2
214704,2
169380,2
241403,2
207867,2
10385,5
170071,2
29443,2
57087,2
104145,2
46303,2
193321,1
182526,6
2697,1
12960,2
117884,1
203135,3
100663,2
107165,2
15252,5
161330,2
10839,2
236594,5
191442,2
115494,2
121861,6
133128,2
128421,2
38966,2
239486,2
76535,2
217023,2
50133,2
133248,2
193759,6
64780,2
246512,6
36479,6
51892,2
108378,0
177062,2
188713,6
12153,2
193052,6
42044,6
135428,2
177903,2
4670,2
65930,2
223541,2
81779,2
76520,2
55997,0
15386,2
135316,2
30939,2
190115,2
192229,2
139683,2
205367,2
112635,2
103014,2
136286,4
242546,6
8171,2
70916,2
184229,2
1953,5
70958,2
40218,2
121428,2
11881,2
73520,2
131077,2
141170,0
14162,6
213624,6
85773,2
175476,2
225153,2
215543,2
179877,2
135947,2
232272,2
68042,2
114288,5
157355,1
202039,3
201011,6
90679,2
144407,2
152769,2
247798,2
114764,2
137462,1
171907,2
217370,2
14955,2
226054,2
206203,2
3492,6
190377,2
64724,2
16362,5
43823,1
249683,2
7510,2
5862,2
22529,2
38622,2
124784,2
239763,6
28101,0
249554,2
169062,2
96628,5
212862,2
145708,0
158728,2
233982,5
72996,2
91279,2
235770,6
103352,5
81428,6
55992,5
218437,6
194796,6
226048,2
100225,2
187028,2
182038,6
70764,2
110836,2
37731,2
107866,2
41349,2
75648,1
187153,6
16932,2
12260,2
176384,2
96118,2
49638,2
182297,0
163796,2
218627,2
101929,0
55015,6
166585,2
168037,2
56326,2
45119,1
136589,2
95691,0
176696,6
21366,2
219508,2
178082,2
224606,2
4469,2
31901,2
139364,5
21276,2
129980,2
79594,2
154015,6
103981,2
214282,2
247561,5
173297,2
146323,1
79769,2
177322,2
212292,2
22064,2
32767,6
66626,0
74835,2
138140,2
196786,2
95576,2
245739,2
173784,2
6542,2
103660,2
120307,2
105778,2
215699,2
79628,2
146853,2
118890,2
235107,2
246278,6
213700,2
190342,2
75938,5
201781,2
27403,2
182889,0
217606,1
214997,2
85213,2
118728,2
9201,2
131321,2
111459,6
119045,2
187157,2
157971,2
23630,2
63810,2
6621,2
111447,2
15807,2
133609,6
252793,2
48613,2
90260,2
28025,5
150858,2
180541,2
99217,5
66048,2
64911,2
133364,2
70871,6
203301,2
206831,2
148699,6
246487,2
135479,2
40949,2
89772,2
144779,2
76498,2
156995,3
209238,2
151671,2
20135,2
36372,1
100832,6
42041,2
29405,2
9976,2
229300,6
217890,2
119349,5
100416,2
49605,2
21798,2
147678,2
146710,5
208601,2
54764,2
241603,2
206282,2
241379,2
180416,2
190438,2
64005,2
131341,2
215511,2
8728,2
28431,2
22842,2
212451,1
181373,6
15538,2
141014,5
106566,6
30164,2
238838,2
129053,2
56277,2
94008,5
180336,2
247135,2
45201,2
81159,6
81596,2
248210,2
149102,2
100983,2
101882,2
158173,2
52785,2
195770,2
47299,2
114406,0
119347,2
219105,5
106381,2
118947,2
211372,2
75130,6
250545,2
230537,2
23547,2
85724,2
30638,2
75259,4
15738,6
176301,2
56973,1
141369,2
150307,2
74262,2
181248,2
251172,2
222185,2
66518,2
191821,2
121539,2
93913,2
245508,2
209957,2
177152,2
231746,2
176676,2
249809,2
58483,2
152428,4
46497,2
85033,2
15928,3
18618,2
105010,2
87268,2
32524,2
167762,6
167473,6
24734,2
203246,6
70973,2
56138,2
11172,2
155335,2
48447,2
252492,1
11545,2
112354,2
77288,2
132405,6
100433,6
62127,2
33546,2
124294,2
251414,2
92358,2
9530,2
166797,2
52643,2
179040,2
164698,2
2129,6
70874,2
146949,1
10969,2
140461,2
34899,2
183074,2
31207,2
224697,2
57751,2
57694,2
69186,2
213561,2
74395,0
226046,2
90164,2
242673,3
157187,2
86520,2
222882,2
171436,2
25834,2
134554,2
89087,2
243705,2
229816,2
56106,2
100255,2
106305,2
181399,2
205747,2
31336,2
185232,2
74406,2
148865,2
137074,2
210175,6
160178,2
39513,2
146778,2
105451,2
177713,0
129711,2
79371,2
123513,2
150805,2
228139,2
192547,5
229872,2
162019,6
231528,6
123033,3
96000,2
124053,2
133899,2
199478,2
249593,2
214881,2
200407,2
38916,2
143420,2
157354,0
127559,2
216490,2
141592,2
156640,2
87667,2
247084,6
25967,2
209054,3
133216,2
150238,2
186274,2
65452,2
125444,2
19796,6
109924,1
236054,3
63302,2
33952,5
214381,2
153669,2
24112,2
36707,2
222837,2
165441,2
236582,2
207120,5
180733,2
129201,1
128881,0
160434,2
114149,2
110633,2
127731,2
139694,2
214500,2
165663,5
163233,2
243451,2
109198,2
87956,2
27793,2
232060,2
148864,2
183579,2
149336,6
206066,2
186074,2
98012,2
209703,2
169647,5
130758,2
245076,2
59998,2
56897,2
54829,2
104226,1
56144,2
117516,2
1434,4
170461,2
49750,2
142757,2
166,2
187520,2
124218,0
230638,3
142611,2
130626,2
125247,2
207900,6
28241,2
238924,0
178437,2
86658,2
74044,5
189556,2
49524,2
90648,5
197086,2
162540,2
192942,2
66481,0
41859,2
232914,2
12704,2
86311,6
64765,2
78252,2
125684,1
247338,4
33114,6
210505,2
198795,2
122566,3
137319,2
173901,2
195009,2
81810,6
218741,2
233826,2
71647,3
67750,2
90558,0
137493,6
199541,2
26019,2
26403,2
99583,6
209250,2
220881,2
250468,6
36359,2
232673,2
169490,2
42882,6
245298,7
87949,2
136515,2
132515,1
36946,6
181964,2
181543,2
39756,2
46075,2
195683,2
251617,6
140367,2
45333,6
207017,2
211932,2
187345,2
150444,2
154787,2
143768,2
109340,2
237700,2
105795,2
146728,2
160084,6
233756,6
23333,2
38252,2
54841,2
188896,2
202818,2
175612,2
226725,6
250040,2
162438,2
76891,1
175976,4
182557,2
204554,2
1912,2
79310,2
133114,2
2645,5
82259,2
103791,2
237673,2
206998,2
191255,2
45848,2
220816,5
39052,2
233522,2
145107,2
23124,2
20119,2
222529,2
248869,6
119936,2
111667,6
187489,2
180913,2
130856,2
103587,2
228319,3
25042,5
120734,2
158291,2
147298,2
37510,2
110916,6
83997,2
221366,2
54160,6
64804,0
178714,2
211304,6
167738,2
192617,2
71871,6
16760,2
37129,2
1005,2
203364,1
108756,2
245936,5
85611,2
189419,2
45633,2
10485,5
158126,2
77562,2
89601,2
246627,6
157625,2
172769,6
218042,2
229414,2
59376,2
155386,6
65060,2
12337,2
4921,3
45001,2
99557,3
116241,6
246409,2
100272,5
61240,6
191713,2
138353,2
249113,2
25879,2
239119,2
229548,5
75591,2
247408,2
78819,2
32470,2
132635,2
12816,2
198821,6
62399,2
109521,5
382,6
34701,2
29024,2
161637,5
84428,6
158589,6
132553,2
207804,5
165776,3
96850,2
29797,3
251422,2
134769,2
163151,2
116584,1
112740,2
43912,6
37748,2
63517,2
2637,2
21432,2
183330,2
30730,2
94770,2
222304,2
146628,0
231414,2
114380,2
201549,2
38454,3
235099,2
134275,2
125713,2
64529,6
153830,0
227833,5
179733,6
213648,2
241494,2
83387,1
192886,6
173953,3
96905,2
37743,2
228172,2
135872,6
213596,4
86638,2
96890,0
30213,3
153974,2
43169,3
71977,2
191014,2
35083,6
98086,2
244143,2
17937,2
5415,2
28154,2
28351,3
239595,2
214484,2
171895,2
194501,1
208803,2
90322,2
174608,6
27695,2
165894,2
245646,2
218477,2
244726,2
45646,3
73738,2
34014,2
115545,2
244693,2
90513,2
49381,2
122610,2
220801,2
163145,2
141709,2
78886,2
40759,2
58021,2
212512,2
177145,2
133883,2
243327,3
5928,0
1559,2
238375,2
139063,2
178999,2
65579,2
89006,2
187573,6
222797,2
224054,2
163197,2
148319,2
126437,2
88081,6
235988,0
79081,2
100199,2
102614,2
21270,6
163301,2
50143,3
200909,2
199867,0
60545,2
106043,0
160143,2
13307,1
181672,2
61175,2
218940,2
30574,2
153252,6
82542,2
224003,2
64774,2
66603,2
64196,4
48505,6
212714,2
204455,6
218244,2
175459,2
191515,2
156600,1
193109,2
20155,2
51681,2
192818,1
35598,5
964,2
212148,1
1023,2
131543,2
22528,2
161681,6
152520,2
150579,2
15974,2
233964,2
157185,2
119507,2
207775,2
222286,2
65589,6
87340,2
215663,2
98881,2
210187,2
90525,2
134565,2
108640,2
241471,2
9266,2
152458,2
150522,2
173531,2
47924,2
126173,2
50343,0
23718,2
190289,6
128251,2
75223,6
170121,2
229597,2
161683,2
221228,2
180182,2
242973,2
236304,2
72796,2
190860,2
184685,1
241889,5
51103,2
197022,5
226494,2
106768,6
127459,2
33714,2
109026,2
159385,6
237878,1
77652,2
150426,2
1066,2
224126,2
251685,6
128255,2
39968,2
231119,6
140631,2
174096,2
182507,2
244264,6
227769,2
61184,2
11926,2
103332,2
28672,2
212195,2
20468,2
201127,2
179219,2
64214,2
43397,3
16724,5
165092,2
8066,7
58959,2
122862,2
22612,2
248861,2
24353,2
179201,2
111556,2
174629,2
87636,2
166718,6
12578,2
15998,2
187646,2
252608,6
195653,2
65163,2
185392,2
253440,2
90997,2
180911,2
77830,2
42541,2
22125,2
56614,2
198179,2
227132,2
233633,5
245296,2
35437,2
226229,2
111156,2
115713,2
120983,2
225813,2
127263,2
53740,2
138277,1
174544,2
120540,2
232212,6
223581,6
92978,0
147067,2
101995,1
7550,2
20941,2
182279,2
176683,2
33909,2
210960,6
20042,2
1137,2
231044,2
26452,2
220257,2
116476,2
75592,6
137787,2
233331,2
135473,2
216869,2
243210,2
240923,2
198310,5
32651,2
190014,2
168884,2
220306,2
135774,5
70914,2
242484,0
43635,5
160772,6
151060,2
46237,2
184462,2
101656,2
179235,6
71515,2
139900,2
185359,2
60860,2
60543,2
188436,2
6867,6
152008,2
16988,2
2863,2
22054,2
13701,2
105468,6
172634,2
22729,2
76514,2
43903,2
32579,2
162476,6
193636,2
15002,2
71725,2
172103,3
61657,2
7728,2
56809,2
191386,3
16902,2
233394,2
154397,2
204317,2
251979,6
121495,5
170821,2
66905,2
50381,2
250273,5
158634,2
106889,2
205018,2
